,,,,,,T-type,,,,,,,,,,,,,log(M_BH/M_Sun),,"log(M_*,sph/M_Sun)",,"log(M_*,disk/M_Sun)",,"log(M_*,gal/M_Sun)",,B/T,,log(B/T),,D/T,,log(D/T),,m,|phi| [deg.],,tan(|phi|),,sigma_0 [km/s],,log(sigma_0) [km/s],,v_max [km/s],,log(v_max) [km/s],,log(M_DM/M_Sun),,"M_BH/M_*,sph",,"log(M_BH/M_*,sph)",,"M_BH/M_*,disk",,"log(M_BH/M_*,disk)",,"M_BH/M_*,gal",,"log(M_BH/M_*,gal)",,"R_e,sph,maj [kpc]",,"log(R_e,sph,maj) [kpc]	",,"R_e,sph,eq [kpc]",,"log(R_e,sph,eq) [kpc]	",,"n_sph,maj",,"log(n_sph,maj)",,"n_sph,eq",,"log(n_sph,eq)",,"log(I_e,sph,maj/M_Sun/pc^2)",,"log(I_e,sph,eq/M_Sun/pc^2)",,Concentration Index,,avg_Rho_1kpc_Exact_All,,r1_density_approx,,log10(R10_kpc),,logRho_R10_approx,,log_rho10_Exact,,log10(R90_kpc),,logRho_R90_approx,,log_rho_90_Exact_all,,Rho_re_spatial,,SR_pc_All,,Rho_SR_pc_All,,CR_def1_approx_new,,Rho_cr_def1_approx_new,,CR_def2_approx_new,,Rho_CR_def2_approx_new,,Sr(pc)_2_using_norm_drho,,Log_Approx_Avg_density_10pc,,Rho_e_Exact_new,,log_Rho_e_Exact_new,,logRho_e_approx_New,,Rsoi_pc_new,,logRho_soi_approx_new,,Rho_soi_exact_new,,log_Rho_soi_exact_new,,Rb_maj,,Rb_maj_kpc,,Rb_eq_kpc,,Avg_Rho_Re_Exact_all,,Avg_Rho_soi_exact_all,,Avg_Rho_re_Exact_all,,Rho_re_Exact_all,,r_soi_2BH_approx,,Rho_r_soi_2BH_approx,,Log_Avg_Rho_10kpc_approx,,Log_Avg_Rho_10kpc_exact_final,,Log_Avg_Rho_100pc_approx,,Log_Avg_Rho_5kpc_approx,,Log_Avg_rho_5kpc_exact_all,,mean effective surface brightness (mag.arcsec-2),,effective U-B color,effective B-V color,Central Mg2 Lick index (in mag),,log10 of apparent corrected diameter (dc in 0.1'),,total apparent corrected U-B color,,total apparent corrected B-V color,,mean surface brightness within isophote 25 (mag.arcsec-2),corrected 21-cm line flux in magnitude,,21-cm index bt-m21c in magnitude,,absolute B-magnitude,,B-luminosity (L/L_Sun),,log B-luminosity (L/L_Sun),
51,NGC 4350,EBS,ETG,1, S0              ,-1.8,0.9,,1,1,0,0,0,0,0,0,0,0,8.87,0.41,10.39,0.25,10.33,0.4,10.66,0.13,0.54,0.35,-0.27,0.28,0.46,0.45,-0.33,0.42,,,,,,180.56,4.44,2.256621546,0.010679373,,,,,,,3.02E-02,3.34E-02,-1.52,0.48,3.50E-02,4.65E-02,-1.46,0.58,1.62E-02,1.61E-02,-1.79,0.43,1.54,1.1,0.19,0.31,1.59,,0.2,,4.3,1.881212021,0.63,0.19,3.97,,0.6,,2.498728105,,2.518728105,,4.36E-01,,1.31703,,651.2,,-0.665716764,,1.051646749,0.536049237,1.049192903,,0.939923961,,-3.392710407,0.8475163,-3.393320973,,0.045925906,,94.356,,53.37139688,,95.25,,53.31006636,,203.98,,12.62173949,,10.89,,3.516203622,,0.104098382,,-0.982556022,,-0.984668189,0.291461708,96.13975003,,1.719554804,0.912984068,51.55672862,,1.712285353,,,,,,,,0.46847,,113.474,,0.254701,,0.0502801,,248.4,,8.47123,,-2.40698656,,-2.406634172,,2.039984871,,-1.581680475,,-1.581110655,,                 ,                 ,0.54,0.94,0.314,0.006,1.447,0.025,0.414,0.312533198,0.878,0.161220346,22.745,                 ,                 ,,,-19.344,0.408,8195963205,3079894520,9.9136,0.1632
52,NGC 4371,SB(r)0,ETG,1, S0-a            ,-1.3,0.6,,1,1,1,0,0,0,0,1,0,0,6.84,0.12,9.99,0.3,10.61,0.28,10.7,0.22,0.19,0.17,-0.71,0.37,0.81,0.66,-0.09,0.36,,,,,,128.74,2.19,2.109713505,0.007387796,161.75,7.67,2.208844289,0.020593748,,,7.08E-04,5.27E-04,-3.15,0.32,1.71E-04,1.21E-04,-3.77,0.31,1.38E-04,7.97E-05,-3.86,0.25,0.67,0.48,-0.18,0.31,0.7,,-0.15,,2.83,1.238100005,0.45,0.19,3.19,,0.5,,3.022544342,,2.854544342,,4.54E-01,,0.929438,,551.2,,-0.925235202,,1.465234369,0.495276121,1.462322793,,0.52213482,,-2.458050156,0.829133451,-2.45903599,,0.217437653,,88.405,,49.91047827,,88.93,,49.75356803,,160.13,,16.34617438,,9.47,,3.375536807,,0.489161235,,-0.310547967,,-0.313054835,0.291597018,1.814190918,,4.032105277,0.60156868,9174.612575,,3.962587734,,,,,,,,1.93997,,13766.8,,1.06547,,0.235728,,12,,1095.15,,-2.744242803,,-2.743777911,,1.952151422,,-1.867580202,,-1.867141807,,                 ,                 ,0.565,0.99,                 ,                 ,1.592,0.024,0.654,0.229654088,0.895,0.18243355,23.299,                 ,                 ,,,-19.612,0.138,10490592078,1333382548,10.0208,0.0552
53,NGC 4374,E,ETG,1, E               ,-4.4,1.2,,0,0,0,1,0,0,1,0,0,0,8.95,0.05,11.61,0.15,,,11.61,0.15,1,0.49,0,0.21,,,,,,,,,,277.59,2.44,2.443403817,0.003817423,188.57,15.13,2.275472601,0.034845816,,,2.19E-03,7.97E-04,-2.66,0.16,,,,,2.19E-03,7.97E-04,-2.66,0.16,8.64,6.16,0.94,0.31,11.03,,1.04,,7.8,3.412431108,0.89,0.19,7.9,,0.9,,2.110829827,,1.886829827,,6.00E-01,,6.92834,,1300,,-0.130070179,,0.578664842,0.696355188,0.577218098,,2.107927418,,-5.870795946,0.946274676,-1.689024404,,0.001753014,,177.7,,85.95804303,,178.54,,86.12270624,,95.57,,307.8921903,,5.39,,4.657854433,,0.003719667,,-2.429495912,,-2.466229648,0.291163886,50.32954319,,3.032213204,0.914537716,1054.26941,,3.022951605,,,,,,,,0.0219647,,2659.24,,0.0113237,,0.00193483,,58.8,,798.777,,-1.51609619,,-1.526745202,,2.883573432,,-0.769461674,,-0.771799894,,                 ,                 ,0.55,1,0.292,0.001,1.894,0.02,0.663,0.203435493,0.931,1.326349124,23.229,13.778,0.27,3.959,0.295061011,-21.726,0.124,73519069207,8396482075,10.8664,0.0496
54,NGC 4429,SB(r)0,ETG,1, S0-a            ,-0.8,1.5,,1,1,1,0,0,0,0,0,0,0,8.18,0.08,10.6,0.2,10.84,0.23,11.04,0.13,0.36,0.2,-0.44,0.24,0.64,0.39,-0.2,0.27,,,,,,173.44,5.39,2.239149265,0.013496582,63.25,3.1,1.80106053,0.021285579,,,3.80E-03,1.89E-03,-2.42,0.22,2.17E-03,1.23E-03,-2.66,0.25,1.38E-03,4.86E-04,-2.86,0.15,1.31,0.93,0.12,0.31,0.9,,-0.05,,2.56,1.119977389,0.41,0.19,2.31,,0.36,,3.199293003,,3.307293003,,3.39E-01,,2.9281,,933.3,,-0.731352502,,1.478270384,0.439771703,1.474616881,,0.513614453,,-1.765675732,0.813838923,-1.767024181,,0.509260198,,104.624,,72.60942166,,106.68,,72.20042047,,359.13,,8.975681275,,12.67,,3.269451135,,1.11755898,,0.048270452,,0.045122705,0.291715657,21.6054337,,2.745853099,0.475653445,505.2727427,,2.703525871,,,,,,,,3.66904,,750.843,,2.07713,,0.544492,,66.6,,140.578,,-2.169482543,,-2.169369636,,2.152542118,,-1.291611397,,-1.291113609,,                 ,                 ,0.555,0.99,0.268,0.005,1.724,0.023,0.637,0.242165233,0.888,0.215425161,23.166,16.357,0.245,5.64,0.293715849,-19.929,0.442,14047531027,5718708363,10.1476,0.1768
55,NGC 4434,S0,ETG,1, E               ,-4.7,0.7,,0,1,1,0,0,0,0,0,0,0,7.85,0.17,9.95,0.2,9.89,0.36,10.22,0.13,0.54,0.3,-0.27,0.24,0.46,0.41,-0.33,0.39,,,,,,116.29,2.79,2.065542371,0.010419482,,,,,,,7.94E-03,4.81E-03,-2.1,0.26,9.21E-03,8.54E-03,-2.04,0.4,4.27E-03,2.10E-03,-2.37,0.21,0.53,0.38,-0.28,0.31,0.57,,-0.25,,2.68,1.172476329,0.43,0.19,2.93,,0.47,,3.196604398,,3.096604398,,4.26E-01,,1.12621,,587.5,,-0.997950805,,1.711012303,0.480714759,1.707945975,,0.392566913,,-2.027480609,0.826131553,-2.028575993,,0.488292351,,97.285,,53.89907882,,98.03,,53.78227111,,150.75,,23.62789294,,8.99,,3.454683977,,1.081837108,,0.034161874,,0.031491311,0.291683397,22.21687587,,2.767893125,0.559405333,560.1868181,,2.748332885,,,,,,,,4.08328,,977.067,,2.25316,,0.520651,,42.4,,223,,-2.7211207,,-2.720093621,,2.0594536,,-1.832529064,,-1.832219074,,                 ,                 ,0.455,0.935,0.251,0.002,1.166,0.04,0.414,0.452770361,0.848,0.095754895,22.589,                 ,                 ,,,-18.886,0.062,5375266488,306949810.4,9.7304,0.0248
56,NGC 4459,S0,ETG,1, S0              ,-1.6,1.1,,0,1,1,0,0,0,0,0,0,0,7.82,0.1,10.56,0.21,10.35,0.52,10.77,0.15,0.62,0.37,-0.21,0.26,0.38,0.48,-0.42,0.54,,,,,,171.84,4.75,2.235124264,0.012004765,,,,,,,1.82E-03,9.76E-04,-2.74,0.23,2.93E-03,3.55E-03,-2.53,0.53,1.12E-03,4.66E-04,-2.95,0.18,1.38,0.99,0.14,0.31,0.98,,-0.01,,3.1,1.35622262,0.49,0.19,2.6,,0.41,,3.038612144,,3.222612144,,3.43E-01,,2.86366,,917.9,,-0.725527045,,1.473973888,0.459410344,1.470622104,,0.589462268,,-2.009726813,0.819074019,-2.010947671,,0.378230431,,110.342,,71.33882625,,111.93,,70.95966872,,324.1,,10.73784924,,12.89,,3.402410032,,0.839785186,,-0.075831791,,-0.078739677,0.291685585,9.910441188,,3.221203707,0.519101673,1463.656108,,3.165439049,,,,,,,,2.95569,,2164.61,,1.65536,,0.40777,,38.6,,328.539,,-2.154277026,,-2.154091826,,2.202488317,,-1.286678335,,-1.286090485,,                 ,                 ,0.5,0.97,0.241,0.004,1.636,0.022,0.602,0.228078934,0.881,0.200551739,23.133,                 ,                 ,,,-19.915,0.193,13867558289,2465091187,10.142,0.0772
57,NGC 4472,E,ETG,1, E               ,-4.8,0.5,,0,0,0,1,0,0,1,0,0,1,9.36,0.04,11.75,0.13,,,11.75,0.13,1,0.42,0,0.18,,,,,,,,,,281.98,2.88,2.450218306,0.004435662,250.47,14.81,2.398755716,0.025679328,,,4.07E-03,1.28E-03,-2.39,0.14,,,,,4.07E-03,1.28E-03,-2.39,0.14,14.27,2.96,1.15,0.09,10.15,,1.01,,6.6,1.063794313,0.82,0.07,5.4,,0.73,,1.983235574,,2.183235574,,4.37E-01,,7.14353,,1524.2,,0.055734911,,0.28147043,0.601137728,0.27952416,,1.916234627,,-4.978911347,0.881299584,-5.001545869,,0.002971603,,156.323,,89.53265983,,158.34,,89.86842891,,538.58,,9.012246612,,18.22,,4.111541687,,0.006804876,,-2.167179757,,-2.168812835,0.291307133,135.3701745,,2.073267549,0.719644445,115.0577618,,2.060915922,,,,,,,,0.0364981,,251.946,,0.0196774,,0.00331413,,210,,54.1498,,-1.321340521,,-1.321752115,,2.633093589,,-0.615238115,,-0.616726943,,                 ,                 ,0.565,0.975,0.31,0.002,2.021,0.017,0.532,0.313308155,0.929,0.25900193,23.253,13.874,0.27,4.639,0.295873284,-21.869,0.132,83868717125,10196464493,10.9236,0.0528
58,NGC 4473,E,ETG,1, E               ,-4.7,0.7,,0,0,0,0,0,0,0,0,0,0,8.07,0.36,10.75,0.13,10.06,1.01,10.83,0.13,0.83,0.35,-0.08,0.18,0.17,0.39,-0.77,1.01,,,,,,178.56,2.45,2.251784177,0.005958902,99.14,7.24,1.996248915,0.031715675,,,2.09E-03,1.84E-03,-2.68,0.38,1.03E-02,2.54E-02,-1.99,1.07,1.74E-03,1.53E-03,-2.76,0.38,3.35,2.39,0.53,0.31,2.69,,0.43,,2.3,1.006229686,0.36,0.19,2.9,,0.46,,2.542245235,,2.474245235,,4.57E-01,,1.53509,,775.6,,-0.317208269,,0.400032989,0.477806904,0.396941362,,1.066764515,,-3.316417308,0.824953882,-3.317523673,,0.024336885,,65.593,,51.47430396,,68.44,,51.8684851,,732.23,,1.127813527,,20.44,,2.885789184,,0.054225981,,-1.265792582,,-1.268483285,0.291619993,16.17197229,,2.475166875,0.68331092,261.0319365,,2.416693645,,,,,,,,0.203445,,392.669,,0.112825,,0.026239,,101.4,,30.3497,,-2.07551654,,-2.074777665,,1.737575067,,-1.302693921,,-1.302023929,,                 ,                 ,0.515,0.99,0.286,0.002,1.64,0.026,0.594,0.389683205,0.91,0.092913939,23.031,16.224,0.266,5.334,0.276920566,-20.011,0.089,15149559320,1241840121,10.1804,0.0356
59,NGC 4486,E,ETG,1, E               ,-4.3,0.6,,0,0,0,1,0,0,1,0,1,1,9.85,0.02,11.67,0.15,,,11.67,0.15,1,0.49,0,0.21,,,,,,,,,,323,4.29,2.509202522,0.005768184,,,,,,,1.52E-02,5.33E-03,-1.82,0.15,,,,,1.52E-02,5.33E-03,-1.82,0.15,16.44,11.74,1.22,0.31,7.06,,0.85,,10,4.374911677,1,0.19,5.9,,0.77,,1.766810495,,2.410810495,,3.31E-01,,8.07896,,1451.3,,-0.214974609,,0.867958319,0.62159151,0.866146577,,1.727023203,,-4.652195746,0.89485234,-4.56602462,,0.008516668,,178.758,,92.36342622,,179.94,,92.4888183,,223.89,,60.0694558,,10.56,,4.438342928,,0.01956581,,-1.708502174,,-1.710025329,0.291270733,239.3387335,,1.720660108,0.667815971,51.95599263,,1.715635647,,,,,,,,0.110324,,136.922,,0.0594052,,0.00955951,,326.4,,27.9371,,-1.417136999,,-1.417081397,,2.831069526,,-0.669111603,,-0.669687709,,                 ,                 ,0.56,0.98,0.277,0.004,1.866,0.021,0.723,0.21914607,0.925,0.397775062,22.787,                 ,                 ,,,-21.591,0.119,64923212314,7115782113,10.8124,0.0476
60,NGC 4486A,E,ETG,1, E               ,-5,0.4,,0,0,0,0,0,1,0,0,0,0,7.1,0.32,,,,,,,,,,,,,,,,,,,,131.47,4.14,2.118826663,0.013675965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                 ,                 ,0.09,0.66,0.038,0.016,0.977,0.088,,,,,21.421,                 ,                 ,,,-18.664,0.152,4381269820,613365391.8,9.6416,0.0608
61,NGC 4486B,E,ETG,1, E               ,-5,0.8,,0,0,0,0,0,1,0,0,0,0,8.76,0.24,9.47,0.33,,,9.47,0.33,1,1.08,0,0.47,,,,,,,,,,166.11,2.95,2.220395778,0.007712773,,,,,,,1.95E-01,1.83E-01,-0.71,0.41,,,,,1.95E-01,1.83E-01,-0.71,0.41,0.19214,0.18,-0.72,0.4,0.186967,,-0.73,,2.63,1.513949699,0.42,0.25,2.74,,0.44,,3.659252016,,3.619252016,,4.00E-01,,0.596433,,418.1,,-1.463527766,,2.648132658,0.468739771,2.644904195,,-0.115796135,,-0.946044722,0.821972705,-0.947209297,,4.897778828,,105.858,,46.20125654,,105.1,,45.76093267,,55.95,,176.9917494,,5.3,,3.760601195,,11.03791319,,1.042886974,,1.040084124,0.291690891,89.01290783,,1.823757262,0.66011917,66.92323015,,1.825576895,,,,,,,,40.061,,180.368,,22.1467,,5.30098,,190,,10.5057,,-3.182589999,,-3.182589999,,2.162196863,,-2.279791893,,-2.280603242,,                 ,                 ,0.56,1.03,0.283,0.002,0.593,0.131,0.73,0.245,0.975,0.177789201,21.002,                 ,                 ,,,-16.918,0.156,877404788,126066669.2,8.9432,0.0624
62,NGC 4526,S0,ETG,1, S0              ,-1.9,0.4,,0,1,0,0,0,0,0,0,0,0,8.65,0.04,10.79,0.26,10.86,0.35,11.13,0.15,0.46,0.32,-0.34,0.3,0.54,0.48,-0.27,0.38,,,,,,224.64,9.39,2.35148709,0.018153602,150.41,8.55,2.177276711,0.024687307,,,7.24E-03,4.39E-03,-2.14,0.26,6.10E-03,4.99E-03,-2.21,0.36,3.31E-03,1.18E-03,-2.48,0.16,1.01,0.72,0.01,0.31,1.16,,0.06,,2.28,0.997479862,0.36,0.19,2.96,,0.47,,3.542544342,,3.226544342,,4.70E-01,,4.00884,,1050.6,,-0.677236491,,1.53239829,0.482531911,1.529356958,,0.719829584,,-2.228157347,0.825495403,-2.229240973,,0.31009224,,131.55,,76.50980624,,131.55,,78.06845989,,311.39,,16.03626444,,13.24,,3.657792872,,0.689321525,,-0.16157816,,-0.16422781,0.291641283,40.14976324,,2.6841389,0.516441799,459.8746483,,2.662639469,,,,,,,,2.62393,,793.679,,1.47169,,0.338702,,93.8,,136.139,,-1.954133515,,-1.954133515,,2.382846995,,-1.1051143,,-1.1051143,,                 ,                 ,0.555,0.975,0.269,0.008,1.835,0.018,0.465,0.102215459,0.89,0.124450793,23.435,18.242,0.188,7.794,0.207576492,-20.48,0.094,23334580623,2020242642,10.368,0.0376
63,NGC 4552,E,ETG,1, E               ,-4.6,0.9,,0,0,0,0,0,0,1,0,1,0,8.67,0.05,11.01,0.16,10.18,1.64,11.07,0.16,0.87,0.45,-0.06,0.23,0.13,0.49,-0.89,1.65,,,,,,250.31,2.91,2.3984782,0.005048927,,,,,,,4.57E-03,1.77E-03,-2.34,0.17,3.09E-02,1.17E-01,-1.51,1.65,3.98E-03,1.54E-03,-2.4,0.17,5.94,4.24,0.77,0.31,5.08,,0.71,,5.42,2.371202129,0.73,0.19,5.36,,0.73,,1.971066006,,2.051066006,,5.17E-01,,2.3831,,862.8,,-0.277633958,,0.475304013,0.600104675,0.473346677,,1.576101803,,-4.763550458,0.880645494,-4.739337816,,0.00476017,,114.58,,61.07495679,,114.58,,62.51813874,,255,,13.49587393,,11.77,,3.829246428,,0.010898188,,-1.962645709,,-1.964289691,0.291338027,32.33575373,,2.750569969,0.754740968,541.0211366,,2.733214232,,,,,,,,0.0582456,,1171.5,,0.0313766,,0.00530395,,113.6,,63.5145,,-1.960657278,,-1.960657278,,2.269510609,,-1.20532517,,-1.20532517,,                 ,                 ,0.595,1,0.31,0.002,1.938,0.031,0.689,0.31881813,0.937,0.744980537,24.109,                 ,                 ,,,-20.481,0.098,23356082466,2108151199,10.3684,0.0392
64,NGC 4564,S0,ETG,1, E               ,-4.6,0.7,,0,1,0,0,0,0,0,0,0,0,7.77,0.06,10.08,0.16,10.02,0.35,10.35,0.14,0.54,0.26,-0.27,0.21,0.46,0.41,-0.33,0.38,,,,,,156.16,2.2,2.1935698,0.00611839,,,,,,,4.90E-03,1.93E-03,-2.31,0.17,5.68E-03,4.71E-03,-2.25,0.36,2.63E-03,9.23E-04,-2.58,0.15,0.35,0.07,-0.46,0.09,0.41,,-0.38,,2.6,0.419070487,0.41,0.07,3,,0.48,,3.622478728,,3.454478728,,4.45E-01,,1.65224,,645.1,,-1.139752686,,2.231121345,0.483844729,2.228070174,,0.266430442,,-1.55490434,0.824788364,-1.555951095,,1.508882909,,122.932,,60.30148729,,123.39,,60.29052093,,106.14,,81.79297609,,7.47,,3.818772272,,3.341200977,,0.5239026,,0.521277988,0.291600271,10.5616796,,3.550814342,0.527751655,3352.17111,,3.525326179,,,,,,,,12.7858,,5667.87,,7.0469,,1.60861,,23.8,,1105.71,,-2.620449751,,-2.620420754,,2.342728553,,-1.724902966,,-1.72472551,,                 ,                 ,0.505,0.965,0.309,0.003,1.508,0.028,0.598,0.344398026,0.886,0.28014639,23.252,                 ,                 ,,,-19.186,0.087,7085981269,567799404.4,9.8504,0.0348
65,NGC 4570,S0,ETG,1, S0              ,-1.9,1,,0,1,0,0,0,0,0,0,0,0,7.83,0.14,,,,,,,,,,,,,,,,,,,,186.52,5.22,2.270725407,0.012154285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                 ,                 ,0.54,0.97,0.285,0.003,1.575,0.023,0.406,0.454221312,0.843,0.440323745,23.295,                 ,                 ,,,-19.543,0.077,9844643640,698178394.5,9.9932,0.0308
66,NGC 4578,S0(r),ETG,1, S0              ,-2.1,0.6,,0,1,1,0,0,0,0,0,0,0,7.28,0.35,9.79,0.15,10.05,0.22,10.24,0.13,0.35,0.16,-0.45,0.2,0.65,0.38,-0.19,0.25,,,,,,111.92,4.07,2.048907701,0.015793232,,,,,,,3.09E-03,2.71E-03,-2.51,0.38,1.70E-03,1.62E-03,-2.77,0.41,1.10E-03,9.44E-04,-2.96,0.37,0.61,0.44,-0.21,0.31,0.49,,-0.31,,2.3,1.006229686,0.36,0.19,1.99,,0.3,,3.114576994,,3.162576994,,3.09E-01,,0.936093,,569.9,,-0.949082633,,1.447431428,0.416754106,1.443354351,,0.214688872,,-1.511791262,0.809358521,-1.513300863,,0.663593725,,72.141,,53.0508356,,73.75,,52.53427504,,245.89,,7.002299648,,9.54,,2.877422438,,1.444070593,,0.159588424,,0.156139282,0.291780763,6.521282117,,2.893851104,0.551753262,654.6032316,,2.815978145,,,,,,,,4.34074,,881.763,,2.4994,,0.709101,,34.2,,141.649,,-2.854645076,,-2.856853994,,1.784769875,,-1.95411007,,-1.954031928,,                 ,                 ,0.39,0.895,0.276,0.013,1.402,0.038,0.32,0.296743997,0.805,0.154149278,22.982,                 ,                 ,,,-18.9,0.118,5445026528,591776462.4,9.736,0.0472
67,NGC 4596,S0,ETG,1, S0-a            ,-0.8,0.8,,1,1,1,0,0,0,0,0,0,0,7.9,0.2,10.28,0.2,10.73,0.19,10.86,0.13,0.26,0.14,-0.58,0.24,0.74,0.39,-0.13,0.23,,,,,,140.57,2.2,2.147892645,0.006796954,155.64,7.92,2.192121222,0.022099796,,,4.17E-03,2.72E-03,-2.38,0.28,1.49E-03,9.47E-04,-2.83,0.28,1.10E-03,6.03E-04,-2.96,0.24,0.54,0.11,-0.27,0.09,0.74,,-0.13,,2.7,0.435188583,0.43,0.07,3,,0.48,,3.343421388,,3.139421388,,4.36E-01,,1.77835,,714.6,,-0.898036692,,1.674348012,0.483844729,1.671296841,,0.508146436,,-2.111677672,0.824788363,-2.112724432,,0.414587086,,109.089,,61.43582549,,109.82,,61.15017914,,185.17,,22.69820203,,10.12,,3.558347972,,0.927105731,,-0.032870734,,-0.035495346,0.291600271,17.18751098,,3.034829185,0.59230785,1018.996623,,3.008172745,,,,,,,,3.54776,,1712.13,,1.95816,,0.447147,,38.6,,342.776,,-2.456963077,,-2.456830012,,2.18968117,,-1.578924457,,-1.578489851,,                 ,                 ,0.49,0.97,                 ,                 ,1.599,0.026,0.476,0.247194256,0.89,0.170552045,22.992,                 ,                 ,,,-21.122,0.564,42150234972,21895495812,10.6248,0.2256
68,NGC 4621,E,ETG,1, E               ,-4.8,0.4,,0,0,0,0,0,0,0,0,0,0,8.59,0.06,11.24,0.16,10.22,2.38,11.28,0.15,0.91,0.46,-0.04,0.22,0.09,0.48,-1.06,2.39,,,,,,227.79,3.77,2.357534655,0.007187718,,,,,,,2.24E-03,8.82E-04,-2.65,0.17,2.32E-02,1.27E-01,-1.63,2.38,2.04E-03,7.60E-04,-2.69,0.16,4.03,0.84,0.61,0.09,7.64,,0.88,,5.5,0.886495261,0.74,0.07,8.8,,0.94,,2.507004927,,1.847004927,,8.71E-01,,4.70614,,1040.4,,-0.348303225,,0.886568389,0.727072915,0.885244604,,2.011164806,,-5.940818782,0.969231239,-0.05371593,,0.013246239,,164.026,,75.11034577,,164.46,,75.21991361,,35.6,,1851.114655,,2.69,,4.717064492,,0.011365394,,-1.944415485,,-2.348595621,0.291129175,32.25841231,,3.352578024,0.960751236,2212.381108,,3.344859941,,,,,,,,0.0316691,,5939.94,,0.0171148,,0.0131976,,29,,2779.71,,-1.777624337,,-1.777770107,,2.826157116,,-1.006312084,,-1.006876045,,                 ,                 ,0.54,0.975,0.323,0.006,1.674,0.024,0.45,0.383603962,0.904,0.132879645,22.707,                 ,                 ,,,-20.422,0.09,22120757765,1833657375,10.3448,0.036
69,NGC 4649,E,ETG,1, E               ,-4.6,0.9,,0,0,0,1,1,0,0,0,0,0,9.66,0.1,11.56,0.14,,,11.56,0.14,1,0.46,0,0.2,,,,,,,,,,330.5,4.62,2.519171464,0.006070924,,,,,,,1.26E-02,4.99E-03,-1.9,0.17,,,,,1.26E-02,4.99E-03,-1.9,0.17,7.26,1.5,0.86,0.09,6.29,,0.8,,4.96,0.799457544,0.7,0.07,5.21,,0.72,,2.416305859,,2.428050331,,5.38E-01,,6.7545,,1405.5,,-0.170201642,,0.713065061,0.593319639,0.711058024,,1.658874561,,-4.446303289,0.877793084,-4.448351587,,0.009145726,,160.15,,88.03437591,,161.69,,88.27822334,,352.57,,19.82367485,,14.31,,4.179911033,,0.020894776,,-1.679962288,,-1.681644029,0.291360867,185.217914,,1.836506746,0.677532525,67.41406277,,1.828750501,,3.68453663,,0.287393857,,0.280014,,0.109596,,159.094,,0.0583773,,0.0100146,,342.6,,20.9894,,-1.444932166,,-1.444805155,,2.668803235,,-0.706348012,,-0.706944765,,                 ,                 ,0.635,1,0.328,0.002,1.845,0.022,,,0.933,0.172325274,22.807,                 ,                 ,,,-21.497,0.093,59538789413,5099864397,10.7748,0.0372
70,NGC 4697,E,ETG,1, E               ,-4.5,0.8,,0,0,0,0,0,0,0,0,1,0,8.26,0.04,11.07,0.15,10.16,1.78,11.12,0.14,0.89,0.42,-0.05,0.21,0.11,0.45,-0.96,1.79,,,,,,165.22,1.61,2.218062618,0.004232019,,,,,,,1.55E-03,5.54E-04,-2.81,0.16,1.27E-02,5.21E-02,-1.9,1.78,1.38E-03,4.63E-04,-2.86,0.15,12.92,11.9,1.11,0.4,12.2,,1.09,,7.2,4.144653167,0.86,0.25,6.7,,0.83,,1.465657755,,1.353657755,,5.26E-01,,1.74416,,756.7,,0.001893357,,-0.271118545,0.652910262,-0.272764228,,2.067504147,,-6.180125617,0.915048939,-4.50806419,,0.000392956,,102.619,,55.62704439,,103.65,,55.86130421,,244.58,,10.6687292,,10.54,,3.797384944,,0.00090217,,-3.044711825,,-3.046038924,0.29122178,28.36958538,,2.747581696,0.89205039,537.8745851,,2.730681024,,,,,,,,0.00546464,,1158.43,,0.00294229,,0.000442161,,65,,131.338,,-2.023344701,,-2.023840382,,2.160639574,,-1.298774059,,-1.300096398,,                 ,                 ,0.445,0.94,0.273,0.003,1.865,0.027,0.368,0.622253967,0.869,0.440500851,23.355,                 ,                 ,,,-20.334,0.447,20398583003,8398141797,10.3096,0.1788
